"ObjectApiName","ObjectLabel","ObjectKind","FieldApiName","FieldLabel","FieldType","IsFormula","ReferenceTo","PicklistValues","Required","Unique","Length","HelpText"
"Event","Event","Standard Object","Email",,,"False","","","False","False","",""
"Event","Event","Standard Object","EndDateTime",,,"False","","","False","False","",""
"Event","Event","Standard Object","EventSubtype",,,"False","","","False","False","",""
"Event","Event","Standard Object","IsAllDayEvent",,,"False","","","False","False","",""
"Event","Event","Standard Object","IsPrivate",,,"False","","","False","False","",""
"Event","Event","Standard Object","IsRecurrence2",,,"False","","","False","False","",""
"Event","Event","Standard Object","IsReminderSet",,,"False","","","False","False","",""
"Event","Event","Standard Object","IsVisibleInSelfService",,,"False","","","False","False","",""
"Event","Event","Standard Object","Location",,,"False","","","False","False","",""
"Event","Event","Standard Object","OwnerId",,"Lookup","False","","","False","False","",""
"Event","Event","Standard Object","Phone",,,"False","","","False","False","",""
"Event","Event","Standard Object","ShowAs",,,"False","","","False","False","",""
"Event","Event","Standard Object","StartDateTime",,,"False","","","False","False","",""
"Event","Event","Standard Object","Subject",,"Picklist","False","","","False","False","",""
"Event","Event","Standard Object","Type",,"Picklist","False","","","False","False","",""
"Event","Event","Standard Object","WhatId",,"Lookup","False","","","False","False","",""
"Event","Event","Standard Object","WhoId",,"Lookup","False","","","False","False","",""
"Follow_Up_Setting__mdt","Follow Up Setting","Custom Metadata Type","Max_Reminders__c","Max Reminders","Number","False","","","False","False","",""
"Follow_Up_Setting__mdt","Follow Up Setting","Custom Metadata Type","Reminder_Interval_Days__c","Reminder Interval Days","Number","False","","","False","False","",""
"In_App_Checklist_Settings__c","In App Checklist Settings","Custom Object","ProfileKey__c","ProfileKey","Text","False","","","False","False","255",""
"In_App_Checklist_Settings__c","In App Checklist Settings","Custom Object","Sales_Cloud_In_App_Page__c","Sales Cloud In App Page","Url","False","","","False","False","",""
"Institute__c","Institute","Custom Object","Active__c","Active","Checkbox","False","","","False","False","",""
"Institute__c","Institute","Custom Object","Country__c","Country","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Assignment_Confidence__c","AI Assignment Confidence","Percent","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Assignment_Reason__c","AI Assignment Reason","LongTextArea","False","","","False","False","32768",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Audio_Analysis__c","AI Audio Analysis","LongTextArea","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Decision__c","AI Decision","Picklist","False","","Hire;No Hire","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Pregen_Status__c","AI Pregen Status","Text","False","","","False","False","255",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Pregenerated_Questions__c","AI Pregenerated Questions","LongTextArea","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Total_score__c","AI Total score","Number","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","AI_Video_Analysis__c","AI Video Analysis","LongTextArea","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","Assignment_Reason__c","Assignment Reason","LongTextArea","False","","","False","False","32768",""
"Internal_Interview__c","Internal Interview","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Candidate_Lacking_IR__c","Candidate Lacking (IR)","MultiselectPicklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Candidate_Lacking_IS__c","Candidate Lacking (IS)","MultiselectPicklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Candidate_Training__c","Candidate Training","Lookup","False","Candidate_Training__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Combined_Score__c","Combined Score","Number","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Comment_Summary__c","Comment Summary","LongTextArea","False","","","False","False","32768",""
"Internal_Interview__c","Internal Interview","Custom Object","Company__c","Company","Lookup","False","Company__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Date__c","Scheduled Date","Date","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Deadline__c","Result Deadline","Date","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Employement_Type__c","Employement Type","Picklist","False","","B2B;C2C;W2 Contract;Full Time","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","End_Time_IST__c","End Time IST","Text","False","","","False","False","255",""
"Internal_Interview__c","Internal Interview","Custom Object","Evaluation_Parameter__c","Evaluation  Parameter","MultiselectPicklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Final_Decision_Date__c","Final Decision Date","DateTime","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Final_Descion__c","Final Decision","Picklist","False","","Hire;NoHire","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Has_Resume__c","Has Resume","Checkbox","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Hired_Niche__c","Hired Niche","Lookup","False","Niche__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Human_Decision__c","Human Decision","Picklist","False","","Hire;NoHire;Retake;Pass;Fail;Needs Improvement","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Human_Total_Score__c","Human Total Score","Number","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Interview_History_Notes__c","Interview History & Notes","Html","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","Interview_Support_Person__c","Interview Support Person","Lookup","False","Recruiter__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Interview_Type__c","Interview Type","Lookup","False","Interview_Type__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Interviewer__c","Interviewer","Lookup","False","Recruiter__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","IR_Feedback__c","IR Feedback","LongTextArea","False","","","False","False","32000",""
"Internal_Interview__c","Internal Interview","Custom Object","IS_Feedback__c","IS Feedback","LongTextArea","False","","","False","False","32000",""
"Internal_Interview__c","Internal Interview","Custom Object","Is_Final_Week_Mock__c","Is Final Week Mock","Checkbox","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","IS_Improvement_Feedback__c","IS Improvement  Feedback","LongTextArea","False","","","False","False","32000",""
"Internal_Interview__c","Internal Interview","Custom Object","JD_Link__c","JD Link","LongTextArea","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","Last_Result_Reminder_At__c","Last Result Reminder At","DateTime","False","","","False","False","","When the most recent reminder email was sent. Auto-managed by MockDeadlineEnforcer."
"Internal_Interview__c","Internal Interview","Custom Object","Launch_mode__c","Launch mode","Picklist","False","","Techsara's Magic;Template","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Lead__c","Lead","Lookup","False","Lead","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Mock_Status__c","Mock Status","Picklist","False","","Active;Unassigned;Resolved","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Niche__c","Niche","Lookup","False","Niche__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Postion__c","Position","Text","False","","","False","False","255",""
"Internal_Interview__c","Internal Interview","Custom Object","Previous_internal_interview__c","Previous internal interview","Lookup","False","Internal_Interview__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Result_Reminder_Count__c","Result Reminder Count","Number","False","","","False","False","","Number of result-reminder emails sent (0, 1, or 2). Auto-managed by MockDeadlineEnforcer."
"Internal_Interview__c","Internal Interview","Custom Object","Round__c","Round","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Round_Info__c","Round Info","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Round_Rank__c","Round Rank","Number","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Round_ranking_reason__c","Round ranking reason","LongTextArea","False","","","False","False","32768",""
"Internal_Interview__c","Internal Interview","Custom Object","Scheduled_Date__c","Date Of Interview","Date","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Selected_Time_Zone_End_Time__c","Selected Time Zone End  Time","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Selected_Time_Zone_Start_Tim__c","Selected Time Zone Start Time","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Session__c","Session","Lookup","False","Session__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Start_Time_IST__c","Start Time IST","Text","False","","","False","False","255",""
"Internal_Interview__c","Internal Interview","Custom Object","Status__c","Status","Picklist","False","","Unscheduled;Scheduled;Rescheduled;Cancelled;Completed","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Support_Block_End__c","Support Block End","DateTime","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Support_Block_Start__c","Support Block Start","DateTime","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Support_Notes__c","Support Notes","LongTextArea","False","","","False","False","131072",""
"Internal_Interview__c","Internal Interview","Custom Object","Template__c","Template","Lookup","False","Template__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Time_Zone__c","Time Zone","Picklist","False","","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Triggered_By_Step__c","Triggered By Step","Lookup","False","CandidateTrainingStep__c","","False","False","",""
"Internal_Interview__c","Internal Interview","Custom Object","Week_Number__c","Week Number","Number","False","","","False","False","",""
